LOD_017_00000001-0991;compliance NEAR5 call;OOS;OOT
LOD_010_00000001-25712;QN
LOD_013_00000001-14172-1-1;942
LOD_013_00000001-07502-1-1;quality AND fail*;quality AND investigat*;quality AND train*
LOD_013_00000001-14182-1-1;"124 %";"124%";483;wood*
LOD_010_00000001-21494-1-2;(McNeil OR MCH) AND (NCR* OR "Non-Conformance Report");(McNeil OR MCH) AND inspect*;(McNeil OR MCH) AND remov*;compliance AND FDA;FDA AND complian*;FDA AND inspect*;filler*;GMP*;micro*;Motrin AND 8*;pallet*;quality AND assess*;quality AND capital;TBA;validat* AND 1000;validat* AND tank*;valve*
LOD_013_00000001-07211-1-03;Chambers AND (list* OR vial*);Neve;quality AND train*;wood*
LOD_013_00000001-07211-1-10;CAPA;corrective AND action
LOD_013_00000001-15221-5;"124 %";"124%";483;942;943;micro*
LOD_010_00000001-13744-1;filler*;micro*
LOD_013_00000001-06640-03;(McNeil OR MCH) AND sample*;483;quality AND train*
LOD_013_00000001-13458-1;"124 %";"124%"
LOD_013_00000001-07226-2-1;"124 %";"124%";943;valve*
LOD_010_00000001-21494-1-3;CAPA;filler*
LOD_010_00000001-13828;GMP*;OOS;OOT;validat* AND 1000
LOD_013_00000001-13163-1-1;"124 %";"124%";943;micro*
LOD_010_00000001-13826-2;"124 %";"124%";"o-ring*";"out {of} spec*";021;483;CAPA;ceramic;Chambers AND (list* OR vial*);compliance AND FDA;contamina*;corrective AND action;FDA AND complian*;FDA AND inspect*;FDA AND meet*;flake* AND metal;micro*;OOS;pallet*;particulate*;piece* AND metal;quality AND assess*;quality AND audit;quality AND budget;quality AND capital;quality AND fail*;quality AND head*;quality AND investigat*;quality AND train*;scrap* AND metal;validat* AND 1000;validat* AND tank*;valve*;wood*
LOD_010_00000001-21494-1-4;(McNeil OR MCH) AND (NCR* OR "Non-Conformance Report");(McNeil OR MCH) AND inspect*;(McNeil OR MCH) AND remov*;compliance AND FDA;FDA AND complian*;FDA AND inspect*;filler*;GMP*;micro*;Motrin AND 8*;pallet*;quality AND assess*;quality AND capital;TBA;validat* AND 1000;validat* AND tank*;valve*
LOD_010_00000001-08038-1;"out {of} spec*";CAPA
LOD_013_00000001-15237-1;quality AND audit;quality AND train*
LOD_010_00000001-12895;GMP*
LOD_010_00000001-22533;quality AND budget
LOD_010_00000001-12035-1;(McNeil OR MCH) AND audit*;micro*
LOD_010_00000001-21494-1-6;Motrin AND 8*
LOD_010_00000001-13830;QN
LOD_013_00000001-14953-1-1;"124 %";"124%";021
LOD_013_00000001-05795-1-1;483;942;valve*
LOD_010_00000001-05078-1;GMP*;quality AND train*
LOD_013_00000001-07520-1;483;micro*;quality AND audit;quality AND budget;quality AND capital;quality AND head*;quality AND train*;recall*
LOD_010_00000001-10015-1;quality AND assess*;scoring;wood*
LOD_010_00000001-04156-1;compliance AND FDA;FDA AND complian*;FDA AND meet*;quality AND assess*;quality AND head*
LOD_010_00000001-04224-1-1;Alcan*;micro*
LOD_013_00000001-07627;validat* AND 1000
LOD_010_00000001-17799;QN
LOD_013_00000001-09600-1;quality AND fail*;quality AND train*
LOD_013_00000001-07260-1-1;"124 %";"124%";valve*
LOD_013_00000001-06678-1;Brenda NEAR3 Davis;wood*
LOD_010_00000001-12040;(McNeil OR MCH) AND audit*;(McNeil OR MCH) AND budget*;quality AND audit;quality AND budget
LOD_013_00000001-14220-1-1;"124 %";"124%";942
LOD_013_00000001-05746-1-1;021;micro*
LOD_010_00000001-03223-1;942
LOD_013_00000001-15250-1;"Class I";"Class II";scrap* AND metal
LOD_013_00000001-11291-1-1;"124 %";"124%";021;943;micro*
LOD_010_00000001-04224-1-2;Alcan*;micro*
LOD_013_00000001-12310-1-1;021;942;micro*
LOD_010_00000001-24609;CAPA
LOD_013_00000001-09348-2-1;"124 %";"124%";483;943;micro*
LOD_013_00000001-09348-1-1;"124 %";"124%";943;micro*
LOD_013_00000001-07856-1-1;"124 %";"124%";valve*
LOD_013_00000001-11280-1-1;"124 %";"124%";021;483;micro*
LOD_013_00000001-12346-1-1;021;942
LOD_010_00000001-04205-1-1;"124 %";"124%";021;micro*
LOD_010_00000001-22538;Alcan*
LOD_013_00000001-11563-1;"124 %";"124%"
LOD_013_00000001-13240-1-1;"124 %";"124%";021;943;micro*
LOD_013_00000001-13247-1-06;"124 %";"124%"
LOD_013_00000001-13247-1-05;"124 %";"124%"
LOD_013_00000001-13250-1-1;021;micro*
LOD_010_00000001-13833;validat* AND 1000
LOD_013_00000001-13247-1-09;"124 %";"124%"
LOD_010_00000001-12041;(McNeil OR MCH) AND sample*;filler*
LOD_013_00000001-06468-1-1;"124 %";"124%";942;micro*;valve*
LOD_013_00000001-06688-1;Brenda NEAR3 Davis;wood*
LOD_013_00000001-15253-1;"124 %";"124%";CAPA;quality AND head*;quality AND investigat*;quality AND train*;recall*
LOD_010_00000001-03225;pallet*
LOD_013_00000001-13247-1-02;"124 %";"124%"
LOD_013_00000001-13247-1-01;"124 %";"124%"
LOD_013_00000001-13247-1-08;"124 %";"124%"
LOD_013_00000001-07535-1;483;micro*;quality AND audit;quality AND budget;quality AND capital;quality AND head*;quality AND train*;recall*
LOD_013_00000001-13247-1-11;"124 %";"124%"
LOD_013_00000001-10356-1-1;"124 %";"124%";021;942;micro*;valve*
LOD_010_00000001-09020-1;quality AND assess*;quality AND audit;quality AND train*
LOD_013_00000001-13247-1-10;"124 %";"124%"
LOD_013_00000001-13247-1-07;"124 %";"124%"
LOD_010_00000001-18723;Chambers AND (list* OR vial*)
LOD_013_00000001-15258-1;021
LOD_010_00000001-03223-5;"124 %";"124%";942;valve*
LOD_013_00000001-11323-1-1;021;micro*
LOD_013_00000001-13479-1;micro*;quality AND assess*
LOD_013_00000001-13247-1-04;"124 %";"124%"
LOD_013_00000001-13247-1-03;"124 %";"124%"
LOD_010_00000001-12042;(McNeil OR MCH) AND audit*
LOD_010_00000001-08043;quality AND train*
LOD_013_00000001-14267-1-03;quality AND train*
LOD_013_00000001-14267-1-06;"124 %";"124%";"Class I";"out {of} spec*";CAPA;residu*
LOD_013_00000001-13480-1;compliance AND FDA;FDA AND complian*;FDA AND meet*;pallet*;quality AND assess*;quality AND audit;quality AND fail*;quality AND head*;quality AND train*;recall*
LOD_013_00000001-09386-1-1;"124 %";"124%";943;micro*
LOD_010_00000001-03223-6;"124 %";"124%";483;942;943;filler*;micro*
LOD_013_00000001-13237-1-1;021;micro*
LOD_013_00000001-14259-1-1;942
LOD_013_00000001-09613-1;pallet*
LOD_013_00000001-09611-1;quality AND train*
LOD_016_00000001-5971;CAPA
LOD_010_00000001-17804;filler*;validat* AND 1000
LOD_010_00000001-25725;(McNeil OR MCH) AND sample*;TBA
LOD_013_00000001-15013-2-1;"124 %";"124%"
LOD_013_00000001-09392-1-1;"124 %";"124%";021;micro*;valve*
LOD_013_00000001-15262-1;McKinsey;quality AND expenditure
LOD_013_00000001-15261-1;quality AND train*
LOD_013_00000001-15253-1-2;quality AND fail*
LOD_013_00000001-11576-2;"124 %";"124%";942;valve*
LOD_010_00000001-12903;Pfizer
LOD_013_00000001-09402-1-1;"124 %";"124%";021;micro*
LOD_013_00000001-15253-1-3;"124 %";"124%"
LOD_010_00000001-12044;(McNeil OR MCH) AND audit*;validat* AND 1000
LOD_010_00000001-17806;quality AND train*;Quantic
LOD_013_00000001-09345-1-1;"124 %";"124%";483;943;micro*
LOD_010_00000001-21498;contamina*;QN
LOD_013_00000001-13494-1;quality AND capital;quality AND investigat*;quality AND train*
LOD_013_00000001-13479-1-1;micro*;quality AND assess*;quality AND capital
LOD_013_00000001-12407-1-1;"124 %";"124%";021;micro*
LOD_010_00000001-12045;(McNeil OR MCH) AND audit*;validat* AND 1000
LOD_010_00000001-17807;filler*;validat* AND 1000
LOD_013_00000001-13480-1-1;FDA AND meet*;particulate*
LOD_013_00000001-13479-1-2;micro*;quality AND assess*;quality AND capital
LOD_013_00000001-15044-1-1;021;micro*
LOD_013_00000001-15039-1-1;micro*
LOD_013_00000001-11576-5;"124 %";"124%";942;valve*
LOD_010_00000001-23640;(McNeil OR MCH) AND audit*
LOD_010_00000001-12904;Pfizer
LOD_013_00000001-15253-1-4;"124 %";"124%"
LOD_013_00000001-11576-3;"124 %";"124%";483;942;943;micro*
LOD_010_00000001-21499;(McNeil OR MCH) AND remov*;contamina*;QN
LOD_013_00000001-13479-1-3;micro*;quality AND assess*;quality AND capital
LOD_013_00000001-11361-1-1;"124 %";"124%";483
LOD_013_00000001-09435-1-1;943;micro*;valve*
LOD_010_00000001-12047;(McNeil OR MCH) AND audit*;(McNeil OR MCH) AND budget*;quality AND audit;quality AND budget
LOD_013_00000001-11585-1;"non-conformance";quality AND assess*;quality AND train*;scoring
LOD_013_00000001-15058-1-1;"124 %";"124%";021;micro*
LOD_013_00000001-14328-1-1;021;micro*
LOD_013_00000001-11576-6;"124 %";"124%";483;942;micro*
LOD_010_00000001-09023-1;quality AND head*;quality AND train*
LOD_013_00000001-07633;nonconformance
LOD_010_00000001-12903-1;Pfizer
LOD_010_00000001-03227-1;quality AND assess*;scoring;wood*
LOD_010_00000001-09026;CAPA
LOD_013_00000001-10410-1-1;021;valve*
LOD_013_00000001-12400-1-1;021;942;micro*
LOD_010_00000001-12048;(McNeil OR MCH) AND sample*;filler*
LOD_013_00000001-12443-1-1;021;micro*
LOD_013_00000001-07552-1-1;(McNeil OR MCH) AND (NCR* OR "Non-Conformance Report");micro*;wood*
LOD_013_00000001-14310-1-1;021;micro*
LOD_010_00000001-25731;TBA
LOD_013_00000001-07552-1-2;cylinder*;pallet*
LOD_010_00000001-12050;(McNeil OR MCH) AND audit*;(McNeil OR MCH) AND budget*;quality AND audit;quality AND budget
LOD_010_00000001-13838;quality AND assess*;quality AND investigat*;Quantic
LOD_015_00000001-1727;Alcan*;wood*
LOD_013_00000001-12469-2-1;"124 %";"124%"
LOD_013_00000001-11381-1-1;"124 %";"124%"
LOD_013_00000001-12465-1-1;021;483
LOD_010_00000001-21500-2;GMP*;quality AND capital;quality AND train*
LOD_013_00000001-06518-1-1;021;micro*;valve*
LOD_013_00000001-11585-1-3;quality AND train*
LOD_010_00000001-21501;micro*
LOD_013_00000001-15324;FDA AND meet*
LOD_010_00000001-21500-3;"non-conformance";compliance AND FDA;FDA AND complian*;OOS;quality AND head*;quality AND investigat*;quality AND train*;syringe*
LOD_013_00000001-11358-1-1;021;micro*
LOD_010_00000001-25733;FDA AND meet*;quality AND train*
LOD_013_00000001-10474-1-1;021;micro*;valve*
LOD_010_00000001-08044;pallet*
LOD_013_00000001-06525-1-1;021;micro*;valve*
LOD_013_00000001-07341-1-1;"124 %";"124%";943;valve*
LOD_010_00000001-22526-1-1;quality AND assess*;quality AND train*
LOD_010_00000001-21500-4;quality AND capital;quality AND head*
LOD_013_00000001-07332-1-08;Alcan*;CAPA;micro*;quality AND train*
LOD_015_00000001-3508;quality AND head*
LOD_010_00000001-24619;"Strategy Review"
LOD_010_00000001-21500-1;(McNeil OR MCH) AND audit*;(McNeil OR MCH) AND budget*;Alcon;CAPA;GMP*;quality AND budget;quality AND capital;quality AND train*;validat* AND tank*
LOD_013_00000001-14354-1-1;"124 %";"124%"
LOD_010_00000001-01104-1;corrective AND action;quality AND assess*;quality AND audit;quality AND capital;quality AND fail*;quality AND train*
LOD_016_00000001-3944;quality AND audit;quality AND fail*
LOD_010_00000001-12052;(McNeil OR MCH) AND audit*
LOD_013_00000001-07332-1-09;CAPA;wood*
LOD_010_00000001-25735;TBA
LOD_013_00000001-07332-1-04;"124 %";"124%";micro*;quality AND train*
LOD_013_00000001-07332-1-07;CAPA;micro*;quality AND train*;wood*
LOD_013_00000001-07332-1-03;Chambers AND (list* OR vial*);Neve;quality AND train*;wood*
LOD_013_00000001-07332-1-05;"124 %";"124%";483;Alcan*;quality AND investigat*;quality AND train*
LOD_010_00000001-12911;(McNeil OR MCH) AND audit*
LOD_013_00000001-07332-1-02;Chambers AND (list* OR vial*);Neve;quality AND train*;wood*
LOD_010_00000001-03234;bacteri*;particle*
LOD_013_00000001-07332-1-01;CAPA;micro*;quality AND train*
LOD_010_00000001-22548;pallet*
LOD_010_00000001-08044-1;pallet*;quality AND audit;TBA;wood*
LOD_010_00000001-10030-1;quality AND head*
LOD_010_00000001-12052-1;micro*
LOD_013_00000001-13514-1;micro*
LOD_010_00000001-17815;filler*;validat* AND 1000
LOD_010_00000001-10033;recall*
LOD_010_00000001-03226-1-1;(McNeil OR MCH) AND sample*;483;quality AND capital;quality AND head*;wood*
LOD_013_00000001-13326-1-1;"124 %";"124%";021;micro*
LOD_010_00000001-01110;TBP
LOD_010_00000001-04233-1;quality AND capital
LOD_010_00000001-25737;FDA AND meet*;quality AND train*
LOD_013_00000001-06526-1-1;021;micro*
LOD_013_00000001-14317-1-1;"124 %";"124%";942
LOD_010_00000001-13844;validat* AND 1000
LOD_010_00000001-10031-1;quality AND assess*;scoring;wood*
LOD_013_00000001-13323-1-1;"124 %";"124%";021;micro*;quality AND investigat*
LOD_010_00000001-25738;Pfizer
LOD_013_00000001-13324-1-1;483
LOD_010_00000001-08048;"adverse event*";quality AND head*;recall*
LOD_010_00000001-17801-1;Motrin AND 8*
LOD_010_00000001-17817;(McNeil OR MCH) AND inspect*
LOD_010_00000001-12054-1;(McNeil OR MCH) AND budget*;(McNeil OR MCH) AND remov*;compliance AND FDA;FDA AND complian*;FDA AND meet*
LOD_013_00000001-11383-1-1;"124 %";"124%";021
LOD_010_00000001-04229-1;cylinder*;quality AND capital
LOD_013_00000001-15086-1-1;"124 %";"124%";483
LOD_013_00000001-15107-1-01;"Class I";"Class II";quality AND budget;quality AND fail*;quality AND head*
LOD_010_00000001-24618-1;micro*;quality AND budget;quality AND head*;quality AND train*
LOD_013_00000001-07332-1-10;CAPA;corrective AND action
LOD_010_00000001-25736-1-1;021;micro*
LOD_010_00000001-05194;TBP
LOD_010_00000001-13742-1;filler*;micro*
LOD_010_00000001-04227-1;quality AND train*
LOD_010_00000001-09021-1-4;"124 %";"124%";942
LOD_010_00000001-12058;(McNeil OR MCH) AND sample*;compliance NEAR5 call;OOS;OOT;Quantic;validat* AND 1000
LOD_013_00000001-10477-1-1;021;micro*;valve*
LOD_010_00000001-09021-1-1;"124 %";"124%";483;942
LOD_010_00000001-08041-1-1;"124 %";"124%";021
LOD_010_00000001-03223-2;"124 %";"124%";942;valve*
LOD_010_00000001-25736-2-2;"124 %";"124%";"o-ring*";"out {of} spec*";021;483;CAPA;ceramic;Chambers AND (list* OR vial*);compliance AND FDA;contamina*;corrective AND action;FDA AND complian*;FDA AND inspect*;FDA AND meet*;flake* AND metal;micro*;OOS;pallet*;particulate*;piece* AND metal;quality AND assess*;quality AND audit;quality AND budget;quality AND capital;quality AND fail*;quality AND head*;quality AND investigat*;quality AND train*;scrap* AND metal;validat* AND 1000;validat* AND tank*;valve*;wood*
LOD_010_00000001-05077-1;pallet*
LOD_010_00000001-12041-1-1;(McNeil OR MCH) AND sample*;wood*
LOD_013_00000001-10485-1-1;"124 %";"124%";021;micro*
LOD_010_00000001-17694-6;"adverse event*";(McNeil OR MCH) AND inspect*;(McNeil OR MCH) AND remov*;Alcan*;filler*;pallet*;quality AND capital;quality AND fail*;quality AND train*;wood*
LOD_010_00000001-09021-1-2;"124 %";"124%";483;942;filler*;micro*
LOD_010_00000001-09021-1-5;"124 %";"124%";483;942;943;filler*;micro*
LOD_010_00000001-05070-2;"batch review*";quality AND assess*;quality AND head*;quality AND train*;scoring
LOD_010_00000001-03223-3;"124 %";"124%";483;942;943;filler*;micro*
LOD_013_00000001-12488-1-1;"124 %";"124%"
LOD_010_00000001-17821;(McNeil OR MCH) AND remov*
LOD_010_00000001-17694-3;"non-conformance";cGMP*;compliance AND FDA;corrective AND action;FDA AND complian*;FDA AND inspect*;FDA AND meet*;GMP*;micro*;OOS;pallet*;particle*;PCH;Pfizer;quality AND assess*;quality AND audit;quality AND fail*;quality AND investigat*;quality AND train*;validat* AND tank*
LOD_010_00000001-04152-01;"124 %";"124%"
LOD_010_00000001-05194-1;TBP
LOD_010_00000001-18731-1;ABA544;ABA567;ABA619;ACA002;ACA004;ACA024;ACA025;ADA194;ADA259;AFA018;AJA008;IMA;Motrin AND 8*
LOD_013_00000001-14367-1-1;"124 %";"124%"
LOD_013_00000001-13328-1-1;021;micro*;quality AND investigat*
LOD_013_00000001-15286-1;quality AND head*;quality AND investigat*;quality AND train*;recall*
LOD_013_00000001-14359-1-05;quality AND head*
LOD_010_00000001-22561;QN
LOD_010_00000001-09915-1;micro*;Pfizer;quality AND train*
LOD_013_00000001-09483-1-1;"124 %";"124%";021;942;943;valve*
LOD_010_00000001-22562;CAPA;compliance AND FDA;FDA AND complian*;FDA AND meet*
LOD_013_00000001-14359-1-12;(McNeil OR MCH) AND headcount*;CAPA;quality AND capital;quality AND head*;quality AND train*;scoring
LOD_010_00000001-24631;"Strategy Review"
LOD_010_00000001-12920;CAPA;recall*
LOD_013_00000001-12487-1-1;"124 %";"124%";021;micro*
LOD_010_00000001-23657;Motrin AND 8*
LOD_010_00000001-13855;validat* AND 1000
LOD_013_00000001-05755-1-1;"124 %";"124%";021;micro*;valve*
LOD_010_00000001-01120;CAPA;corrective AND action;preventive AND action
LOD_013_00000001-14376-1-1;"124 %";"124%"
LOD_013_00000001-14359-1-11;(McNeil OR MCH) AND headcount*;CAPA;quality AND capital;quality AND head*;quality AND train*;scoring
LOD_013_00000001-14359-1-10;(McNeil OR MCH) AND headcount*;CAPA;quality AND capital;quality AND head*;quality AND train*;scoring
LOD_010_00000001-04152-06;"124 %";"124%";483;942;943;filler*;micro*
LOD_013_00000001-07590-2;"124 %";"124%"
LOD_013_00000001-09642-1;CAPA;quality AND audit;quality AND capital
LOD_013_00000001-15286-1-2;quality AND fail*
LOD_013_00000001-15304-1;CAPA;quality AND budget;quality AND capital;quality AND investigat*;quality AND train*
LOD_013_00000001-15299-2;quality AND capital
LOD_013_00000001-15286-1-3;"124 %";"124%"
LOD_013_00000001-13301-1-1;021
LOD_013_00000001-07386-1-1;"124 %";"124%";valve*
LOD_010_00000001-25751;corrective AND action;validat* AND 1000
LOD_013_00000001-15306-1;FDA AND inspect*;FDA AND meet*
LOD_013_00000001-06720-1;"124 %";"124%";"line 4" AND metal;483;compliance AND FDA;FDA AND complian*;FDA AND inspect*;FDA AND meet*;micro*;pallet*;particle*;piece* AND metal;preventive AND action;quality AND assess*;quality AND audit;quality AND budget;quality AND train*;storage NEAR2 tank;syringe*;validat* AND 1000;validat* AND tank*;valve*;wood*
LOD_013_00000001-11424-1-1;"124 %";"124%";021;micro*
LOD_013_00000001-07593-1;"124 %";"124%";contamina*;micro*
LOD_010_00000001-04145-1-1;"124 %";"124%";021;micro*
LOD_013_00000001-09655-1;"compliance excellence";CAPA;quality AND assess*;quality AND train*
LOD_010_00000001-25752;FDA AND meet*;quality AND train*
LOD_013_00000001-14374-1-1;"124 %";"124%";"Class II";"customer complaint*";021;quality AND audit;quality AND fail*;quality AND investigat*
LOD_013_00000001-06575-1-1;"124 %";"124%";943;micro*;valve*
LOD_013_00000001-12510-1-1;021;483;micro*
LOD_013_00000001-13349-1-1;483;943
LOD_013_00000001-15105-1-1;021
LOD_010_00000001-23659;Motrin AND 8*
LOD_010_00000001-03244;CAPA
LOD_013_00000001-07594-1;quality AND train*
LOD_013_00000001-15283-1;quality AND head*;quality AND investigat*;quality AND train*;recall*
LOD_013_00000001-15314-1;micro*;nonconformance;particulate*
LOD_010_00000001-17828;Quantic
LOD_010_00000001-25754;preventive AND action
LOD_013_00000001-07597-1;corrective AND action;preventive AND action;quality AND assess*;quality AND fail*;quality AND investigat*;quality AND train*
LOD_013_00000001-07426-1-1;"124 %";"124%";021;micro*;valve*
LOD_013_00000001-10530-1-1;021
LOD_010_00000001-12069;(McNeil OR MCH) AND audit*
LOD_013_00000001-07433-1-1;valve*
LOD_013_00000001-13489-1;quality AND train*
LOD_013_00000001-07604-1;CAPA;nonconformance;quality AND audit;quality AND fail*;quality AND train*
LOD_013_00000001-15299-2-2;quality AND capital
LOD_010_00000001-12924;(McNeil OR MCH) AND budget*;filler*
LOD_010_00000001-04247;validat* AND "1,000"
LOD_010_00000001-17829;recall*
LOD_013_00000001-07597-1-1;quality AND fail*;quality AND investigat*;quality AND train*
LOD_013_00000001-15299-2-4;validat* AND 1000
LOD_013_00000001-06729-1;CAPA
LOD_013_00000001-15337;compliance AND FDA;FDA AND complian*;FDA AND inspect*
LOD_013_00000001-15299-2-5;validat* AND 1000
LOD_013_00000001-10569-1-1;942
LOD_016_00000001-3946;quality AND audit;quality AND fail*
LOD_010_00000001-25756;Quantic;TBA
LOD_013_00000001-07616-3;"out {of} spec*"
LOD_013_00000001-15299-2-6;validat* AND 1000
LOD_013_00000001-07459-1-1;valve*
LOD_010_00000001-22570;(McNeil OR MCH) AND remov*
LOD_013_00000001-15200-1-1;micro*;wood*
LOD_013_00000001-15299-2-7;validat* AND 1000
LOD_010_00000001-17831;pallet*;QN
LOD_013_00000001-15299-2-8;validat* AND 1000
LOD_013_00000001-07492-1-1;"124 %";"124%";021;micro*
LOD_013_00000001-13408-1-1;021
LOD_013_00000001-15299-2-9;validat* AND 1000
LOD_010_00000001-25758;preventive AND action
LOD_013_00000001-15283-1-2;"124 %";"124%"
LOD_013_00000001-07496-1-1;021;micro*;valve*
LOD_010_00000001-25759;preventive AND action
LOD_013_00000001-07506-1-1;021;micro*;valve*
LOD_013_00000001-07332-1-06;CAPA;quality AND head*;quality AND train*
LOD_013_00000001-15283-1-3;quality AND fail*
LOD_013_00000001-09581-1-1;021;943;valve*
LOD_010_00000001-13862-1;021;micro*
LOD_013_00000001-15283-1-4;"124 %";"124%"
LOD_013_00000001-15283-1-5;"124 %";"124%"
LOD_010_00000001-18738-1;OOS;OOT;QN
LOD_013_00000001-11557-1-1;021;micro*
LOD_010_00000001-08068;CAPA
LOD_013_00000001-07534-1-1;micro*;valve*
LOD_013_00000001-11482-1-1;021;micro*
LOD_013_00000001-06659-1-1;"124 %";"124%";micro*;valve*
LOD_013_00000001-06708-1-1;"124 %";"124%";micro*;valve*
LOD_013_00000001-15327-1;CAPA
LOD_013_00000001-15283-1-6;"124 %";"124%"
LOD_010_00000001-24639-1;"Strategy Review"
LOD_010_00000001-08041-2-1;"124 %";"124%";(McNeil OR MCH) AND remov*;(McNeil OR MCH) AND sample*;483;quality AND capital;quality AND head*;wood*
LOD_013_00000001-13510-1-1;"124 %";"124%"
LOD_013_00000001-15190-1-1;"124 %";"124%"
LOD_010_00000001-12931;compliance NEAR5 call;OOS;OOT
LOD_013_00000001-10561-1-1;"124 %";"124%";021;483;942;943
LOD_013_00000001-07632-1-1;"124 %";"124%";021;micro*
LOD_010_00000001-10051-1;"foreign material*";cGMP*;compliance AND FDA;contamina*;FDA AND complian*;FDA AND inspect*;FDA AND meet*;GMP*;metal NEAR3 metal;pallet*;particle*;particulate*;piece* AND metal;quality AND assess*;validat* AND tank*;valve*;wood*
LOD_013_00000001-07511-1-1;valve*
LOD_010_00000001-25763;preventive AND action
LOD_013_00000001-07634-1;"124 %";"124%";FMC AND lot*;FMC AND spec*;McKinsey;micro*;quality AND capital;quality AND investigat*;quality AND train*
LOD_010_00000001-18739-1;QN;quality AND assess*;valve*
LOD_010_00000001-13867;Quantic
LOD_010_00000001-12932;compliance NEAR5 call;OOS;OOT
LOD_010_00000001-08072;quality AND train*
LOD_013_00000001-13515-1-1;"124 %";"124%";021;micro*
LOD_013_00000001-07578-1-1;valve*
LOD_013_00000001-12232-1-07;"124 %";"124%"
LOD_013_00000001-09541-1-1;942;943;valve*
LOD_010_00000001-18741;quality AND assess*;quality AND fail*;quality AND investigat*;quality AND train*
LOD_013_00000001-10611-1-1;021;micro*
LOD_013_00000001-15136-1-1;483
LOD_013_00000001-10799-1;"124 %";"124%";GMP*
LOD_013_00000001-13466-1-1;021;942;micro*
LOD_010_00000001-13868;compliance AND FDA;FDA AND complian*;Pfizer;quality AND assess*;TBA
LOD_010_00000001-22577;(McNeil OR MCH) AND audit*
LOD_010_00000001-12078;compliance AND FDA;FDA AND complian*;FDA AND meet*;QN;recall*;TBA
LOD_013_00000001-07627-1-1;valve*
LOD_010_00000001-12079;FDA AND meet*;quality AND assess*;recall*;TBA
LOD_013_00000001-06779-2;"124 %";"124%"
LOD_013_00000001-12591-1;GMP*;quality AND audit
LOD_010_00000001-25764;preventive AND action
LOD_013_00000001-10646-1;CAPA
LOD_013_00000001-10642-1;"124 %";"124%";scrap* AND metal
LOD_010_00000001-12080;FDA AND meet*;quality AND assess*;recall*;TBA
LOD_016_00000001-3948;quality AND audit;quality AND fail*
LOD_013_00000001-04954-1;quality AND assess*
LOD_010_00000001-13869;compliance AND FDA;FDA AND complian*;FDA AND meet*;Pfizer
LOD_010_00000001-01125-05;"124 %";"124%";483;943;valve*
LOD_013_00000001-10799-1-1;quality AND head*
LOD_010_00000001-12081;(McNeil OR MCH) AND inspect*;483;contamina*;FDA AND inspect*;FDA AND meet*;TBA
LOD_013_00000001-01065-1;cylinder*;quality AND fail*;quality AND investigat*
LOD_013_00000001-06775-1-1;"124 %";"124%";micro*;valve*
LOD_010_00000001-01125-08;"124 %";"124%";483;valve*
LOD_010_00000001-12082;quality AND assess*
LOD_013_00000001-13527-1-1;021;micro*
LOD_013_00000001-13442-1-1-1;"124 %";"124%";021;943;micro*
LOD_013_00000001-15326-1-1;021;micro*
LOD_013_00000001-01065-1-1;cylinder*
LOD_010_00000001-21519;QN
LOD_010_00000001-25768;Pfizer;quality AND investigat*
LOD_013_00000001-11707-1-1;021;micro*
LOD_013_00000001-10799-1-6;validat* AND "1,000"
LOD_010_00000001-18747;CAPA
LOD_010_00000001-17842;Motrin AND recall*;recall*
LOD_010_00000001-21520;QN
LOD_013_00000001-14504-1-1;"124 %";"124%"
LOD_013_00000001-16374-1;CAPA;quality AND capital
LOD_010_00000001-22582;QN;Quantic
LOD_010_00000001-01125-09;"124 %";"124%";483;942;943;filler*;micro*
LOD_013_00000001-13525-1;CAPA;Chambers AND (list* OR vial*);corrective AND action;micro*;particle*;quality AND assess*;quality AND audit;quality AND fail*;quality AND head*;quality AND investigat*;quality AND train*;scrap* AND metal;syringe*;validat* AND tank*
LOD_010_00000001-18747-1;CAPA;Tylenol AND odor;uncharacteristic* NEAR3 odor*;uncharacteristic* NEAR3 smell*
LOD_016_00000001-3952;quality AND train*
LOD_010_00000001-05210-1;"Strategy Review"
LOD_013_00000001-03894-1;CAPA;compliance AND FDA;corrective AND action;FDA AND complian*;FDA AND inspect*;FDA AND meet*;micro*;quality AND audit;quality AND head*;quality AND train*;validat* AND tank*
LOD_013_00000001-15349-1;"adverse event*";(McNeil OR MCH) AND audit*;(McNeil OR MCH) AND budget*;(McNeil OR MCH) AND inspect*;483;compliance AND FDA;FDA AND complian*;FDA AND inspect*;FDA AND meet*;quality AND assess*;quality AND audit;quality AND budget;quality AND fail*;quality AND head*;quality AND investigat*;quality AND train*
LOD_013_00000001-03895-1;CAPA;compliance AND FDA;corrective AND action;FDA AND complian*;FDA AND inspect*;FDA AND meet*;micro*;quality AND audit;quality AND head*;quality AND train*;validat* AND tank*
LOD_013_00000001-07791-1-08;CAPA;wood*
LOD_013_00000001-00994-1;wood*
LOD_013_00000001-15351;FDA AND inspect*
LOD_013_00000001-07791-1-01;CAPA;micro*;quality AND train*;wood*
LOD_013_00000001-07791-1-09;CAPA;corrective AND action
LOD_013_00000001-15330-1-1;"124 %";"124%"
LOD_013_00000001-07791-1-03;Chambers AND (list* OR vial*);Neve;quality AND train*;wood*
LOD_010_00000001-09038-1;equipment NEAR2 maintain*
